No,year,month,day,hour,PM2.5,PM10,season,station
7945,2014,1,26,0,33,72,winter,Aotizhongxin
7946,2014,1,26,1,20,56,winter,Aotizhongxin
7947,2014,1,26,2,28,69,winter,Aotizhongxin
7948,2014,1,26,3,25,51,winter,Aotizhongxin
7949,2014,1,26,4,20,43,winter,Aotizhongxin
7950,2014,1,26,5,19,44,winter,Aotizhongxin
7951,2014,1,26,6,19,52,winter,Aotizhongxin
7952,2014,1,26,7,16,45,winter,Aotizhongxin
7953,2014,1,26,8,18,48,winter,Aotizhongxin
7954,2014,1,26,9,21,53,winter,Aotizhongxin
7955,2014,1,26,10,24,54,winter,Aotizhongxin
7956,2014,1,26,11,24,58,winter,Aotizhongxin
7957,2014,1,26,12,25,50,winter,Aotizhongxin
7958,2014,1,26,13,29,52,winter,Aotizhongxin
7959,2014,1,26,14,41,62,winter,Aotizhongxin
7960,2014,1,26,15,51,73,winter,Aotizhongxin
7961,2014,1,26,16,67,90,winter,Aotizhongxin
7962,2014,1,26,17,69,88,winter,Aotizhongxin
7963,2014,1,26,18,62,86,winter,Aotizhongxin
7964,2014,1,26,19,74,105,winter,Aotizhongxin
7965,2014,1,26,20,85,107,winter,Aotizhongxin
7966,2014,1,26,21,94,118,winter,Aotizhongxin
7967,2014,1,26,22,99,116,winter,Aotizhongxin
7968,2014,1,26,23,108,130,winter,Aotizhongxin
7969,2014,1,27,0,102,125,winter,Aotizhongxin
7970,2014,1,27,1,106,123,winter,Aotizhongxin
7971,2014,1,27,2,105,126,winter,Aotizhongxin
7972,2014,1,27,3,96,117,winter,Aotizhongxin
7973,2014,1,27,4,96,113,winter,Aotizhongxin
7974,2014,1,27,5,97,109,winter,Aotizhongxin
7975,2014,1,27,6,108,118,winter,Aotizhongxin
7976,2014,1,27,7,120,140,winter,Aotizhongxin
7977,2014,1,27,8,123,144,winter,Aotizhongxin
7978,2014,1,27,9,121,148,winter,Aotizhongxin
7979,2014,1,27,10,134,155,winter,Aotizhongxin
7980,2014,1,27,11,137,163,winter,Aotizhongxin
7981,2014,1,27,12,133,149,winter,Aotizhongxin
7982,2014,1,27,13,148,159,winter,Aotizhongxin
7983,2014,1,27,14,146,166,winter,Aotizhongxin
7984,2014,1,27,15,113,115,winter,Aotizhongxin
7985,2014,1,27,16,75,102,winter,Aotizhongxin
7986,2014,1,27,17,61,99,winter,Aotizhongxin
7987,2014,1,27,18,15,94,winter,Aotizhongxin
7988,2014,1,27,19,15,95,winter,Aotizhongxin
7989,2014,1,27,20,13,54,winter,Aotizhongxin
7990,2014,1,27,21,11,38,winter,Aotizhongxin
7991,2014,1,27,22,7,24,winter,Aotizhongxin
7992,2014,1,27,23,NA,NA,winter,Aotizhongxin
7993,2014,1,28,0,6,12,winter,Aotizhongxin
7994,2014,1,28,1,5,13,winter,Aotizhongxin
7995,2014,1,28,2,9,13,winter,Aotizhongxin
7996,2014,1,28,3,6,14,winter,Aotizhongxin
7997,2014,1,28,4,7,10,winter,Aotizhongxin
7998,2014,1,28,5,11,10,winter,Aotizhongxin
7999,2014,1,28,6,15,15,winter,Aotizhongxin
8000,2014,1,28,7,18,25,winter,Aotizhongxin
8001,2014,1,28,8,18,31,winter,Aotizhongxin
8002,2014,1,28,9,21,46,winter,Aotizhongxin
8003,2014,1,28,10,20,31,winter,Aotizhongxin
8004,2014,1,28,11,17,18,winter,Aotizhongxin
8005,2014,1,28,12,48,112,winter,Aotizhongxin
8006,2014,1,28,13,65,112,winter,Aotizhongxin
8007,2014,1,28,14,61,157,winter,Aotizhongxin
8008,2014,1,28,15,58,139,winter,Aotizhongxin
8009,2014,1,28,16,67,125,winter,Aotizhongxin
8010,2014,1,28,17,79,128,winter,Aotizhongxin
8011,2014,1,28,18,81,126,winter,Aotizhongxin
8012,2014,1,28,19,66,111,winter,Aotizhongxin
8013,2014,1,28,20,59,104,winter,Aotizhongxin
8014,2014,1,28,21,65,113,winter,Aotizhongxin
8015,2014,1,28,22,66,114,winter,Aotizhongxin
8016,2014,1,28,23,68,103,winter,Aotizhongxin
8017,2014,1,29,0,69,98,winter,Aotizhongxin
8018,2014,1,29,1,59,79,winter,Aotizhongxin
8019,2014,1,29,2,60,72,winter,Aotizhongxin
8020,2014,1,29,3,57,68,winter,Aotizhongxin
8021,2014,1,29,4,64,72,winter,Aotizhongxin
8022,2014,1,29,5,67,80,winter,Aotizhongxin
8023,2014,1,29,6,63,74,winter,Aotizhongxin
8024,2014,1,29,7,70,88,winter,Aotizhongxin
8025,2014,1,29,8,72,102,winter,Aotizhongxin
8026,2014,1,29,9,83,110,winter,Aotizhongxin
8027,2014,1,29,10,100,140,winter,Aotizhongxin
8028,2014,1,29,11,92,112,winter,Aotizhongxin
8029,2014,1,29,12,109,123,winter,Aotizhongxin
8030,2014,1,29,13,125,154,winter,Aotizhongxin
8031,2014,1,29,14,145,161,winter,Aotizhongxin
8032,2014,1,29,15,155,171,winter,Aotizhongxin
8033,2014,1,29,16,158,178,winter,Aotizhongxin
8034,2014,1,29,17,171,184,winter,Aotizhongxin
8035,2014,1,29,18,167,182,winter,Aotizhongxin
8036,2014,1,29,19,177,198,winter,Aotizhongxin
8037,2014,1,29,20,190,208,winter,Aotizhongxin
8038,2014,1,29,21,189,208,winter,Aotizhongxin
8039,2014,1,29,22,217,232,winter,Aotizhongxin
8040,2014,1,29,23,209,225,winter,Aotizhongxin
8041,2014,1,30,0,207,220,winter,Aotizhongxin
8042,2014,1,30,1,187,198,winter,Aotizhongxin
8043,2014,1,30,2,171,179,winter,Aotizhongxin
8044,2014,1,30,3,90,65,winter,Aotizhongxin
8045,2014,1,30,4,38,41,winter,Aotizhongxin
8046,2014,1,30,5,31,33,winter,Aotizhongxin
8047,2014,1,30,6,18,19,winter,Aotizhongxin
8048,2014,1,30,7,13,13,winter,Aotizhongxin
8049,2014,1,30,8,11,19,winter,Aotizhongxin
8050,2014,1,30,9,12,23,winter,Aotizhongxin
8051,2014,1,30,10,12,22,winter,Aotizhongxin
8052,2014,1,30,11,16,20,winter,Aotizhongxin
8053,2014,1,30,12,13,10,winter,Aotizhongxin
8054,2014,1,30,13,12,9,winter,Aotizhongxin
8055,2014,1,30,14,17,16,winter,Aotizhongxin
8056,2014,1,30,15,18,21,winter,Aotizhongxin
8057,2014,1,30,16,15,26,winter,Aotizhongxin
8058,2014,1,30,17,23,41,winter,Aotizhongxin
8059,2014,1,30,18,32,52,winter,Aotizhongxin
8060,2014,1,30,19,42,62,winter,Aotizhongxin
8061,2014,1,30,20,101,211,winter,Aotizhongxin
8062,2014,1,30,21,112,183,winter,Aotizhongxin
8063,2014,1,30,22,119,186,winter,Aotizhongxin
8064,2014,1,30,23,158,200,winter,Aotizhongxin
8065,2014,1,31,0,152,203,winter,Aotizhongxin
8066,2014,1,31,1,333,415,winter,Aotizhongxin
8067,2014,1,31,2,289,360,winter,Aotizhongxin
8068,2014,1,31,3,226,276,winter,Aotizhongxin
8069,2014,1,31,4,151,182,winter,Aotizhongxin
8070,2014,1,31,5,122,148,winter,Aotizhongxin
8071,2014,1,31,6,117,140,winter,Aotizhongxin
8072,2014,1,31,7,93,118,winter,Aotizhongxin
8073,2014,1,31,8,101,129,winter,Aotizhongxin
8074,2014,1,31,9,98,131,winter,Aotizhongxin
8075,2014,1,31,10,73,94,winter,Aotizhongxin
8076,2014,1,31,11,61,82,winter,Aotizhongxin
8077,2014,1,31,12,59,76,winter,Aotizhongxin
8078,2014,1,31,13,55,78,winter,Aotizhongxin
8079,2014,1,31,14,83,103,winter,Aotizhongxin
8080,2014,1,31,15,96,115,winter,Aotizhongxin
8081,2014,1,31,16,119,165,winter,Aotizhongxin
8082,2014,1,31,17,129,148,winter,Aotizhongxin
8083,2014,1,31,18,130,148,winter,Aotizhongxin
8084,2014,1,31,19,134,151,winter,Aotizhongxin
8085,2014,1,31,20,131,147,winter,Aotizhongxin
8086,2014,1,31,21,137,161,winter,Aotizhongxin
8087,2014,1,31,22,140,165,winter,Aotizhongxin
8088,2014,1,31,23,142,157,winter,Aotizhongxin
8089,2014,2,1,0,143,147,winter,Aotizhongxin
8090,2014,2,1,1,144,153,winter,Aotizhongxin
8091,2014,2,1,2,138,156,winter,Aotizhongxin
8092,2014,2,1,3,138,140,winter,Aotizhongxin
8093,2014,2,1,4,145,150,winter,Aotizhongxin
8094,2014,2,1,5,153,152,winter,Aotizhongxin
8095,2014,2,1,6,148,141,winter,Aotizhongxin
8096,2014,2,1,7,153,160,winter,Aotizhongxin
8097,2014,2,1,8,150,158,winter,Aotizhongxin
8098,2014,2,1,9,156,163,winter,Aotizhongxin
8099,2014,2,1,10,158,171,winter,Aotizhongxin
8100,2014,2,1,11,170,184,winter,Aotizhongxin
8101,2014,2,1,12,134,140,winter,Aotizhongxin
8102,2014,2,1,13,102,78,winter,Aotizhongxin
8103,2014,2,1,14,99,82,winter,Aotizhongxin
8104,2014,2,1,15,103,93,winter,Aotizhongxin
8105,2014,2,1,16,102,94,winter,Aotizhongxin
8106,2014,2,1,17,98,91,winter,Aotizhongxin
8107,2014,2,1,18,101,88,winter,Aotizhongxin
8108,2014,2,1,19,107,91,winter,Aotizhongxin
8109,2014,2,1,20,113,104,winter,Aotizhongxin
8110,2014,2,1,21,112,105,winter,Aotizhongxin
8111,2014,2,1,22,121,115,winter,Aotizhongxin
8112,2014,2,1,23,128,121,winter,Aotizhongxin
8113,2014,2,2,0,127,118,winter,Aotizhongxin
8114,2014,2,2,1,123,121,winter,Aotizhongxin
8115,2014,2,2,2,130,128,winter,Aotizhongxin
8116,2014,2,2,3,137,135,winter,Aotizhongxin
8117,2014,2,2,4,146,144,winter,Aotizhongxin
8118,2014,2,2,5,151,147,winter,Aotizhongxin
8119,2014,2,2,6,151,154,winter,Aotizhongxin
8120,2014,2,2,7,143,147,winter,Aotizhongxin
8121,2014,2,2,8,136,138,winter,Aotizhongxin
8122,2014,2,2,9,121,67,winter,Aotizhongxin
8123,2014,2,2,10,35,73,winter,Aotizhongxin
8124,2014,2,2,11,16,179,winter,Aotizhongxin
8125,2014,2,2,12,13,112,winter,Aotizhongxin
8126,2014,2,2,13,11,65,winter,Aotizhongxin
8127,2014,2,2,14,16,78,winter,Aotizhongxin
8128,2014,2,2,15,21,106,winter,Aotizhongxin
8129,2014,2,2,16,13,77,winter,Aotizhongxin
8130,2014,2,2,17,13,55,winter,Aotizhongxin
8131,2014,2,2,18,3,39,winter,Aotizhongxin
8132,2014,2,2,19,12,22,winter,Aotizhongxin
8133,2014,2,2,20,8,21,winter,Aotizhongxin
8134,2014,2,2,21,8,9,winter,Aotizhongxin
8135,2014,2,2,22,3,13,winter,Aotizhongxin
8136,2014,2,2,23,3,6,winter,Aotizhongxin
8137,2014,2,3,0,3,6,winter,Aotizhongxin
8138,2014,2,3,1,3,9,winter,Aotizhongxin
8139,2014,2,3,2,10,46,winter,Aotizhongxin
8140,2014,2,3,3,6,52,winter,Aotizhongxin
8141,2014,2,3,4,6,36,winter,Aotizhongxin
8142,2014,2,3,5,3,18,winter,Aotizhongxin
8143,2014,2,3,6,3,6,winter,Aotizhongxin
8144,2014,2,3,7,3,6,winter,Aotizhongxin
8145,2014,2,3,8,4,6,winter,Aotizhongxin
8146,2014,2,3,9,5,6,winter,Aotizhongxin
8147,2014,2,3,10,3,6,winter,Aotizhongxin
8148,2014,2,3,11,3,7,winter,Aotizhongxin
8149,2014,2,3,12,7,12,winter,Aotizhongxin
8150,2014,2,3,13,4,32,winter,Aotizhongxin
8151,2014,2,3,14,8,61,winter,Aotizhongxin
8152,2014,2,3,15,9,75,winter,Aotizhongxin
8153,2014,2,3,16,10,66,winter,Aotizhongxin
8154,2014,2,3,17,4,45,winter,Aotizhongxin
8155,2014,2,3,18,5,47,winter,Aotizhongxin
8156,2014,2,3,19,3,48,winter,Aotizhongxin
8157,2014,2,3,20,4,39,winter,Aotizhongxin
8158,2014,2,3,21,10,38,winter,Aotizhongxin
8159,2014,2,3,22,8,29,winter,Aotizhongxin
8160,2014,2,3,23,9,27,winter,Aotizhongxin
8161,2014,2,4,0,3,20,winter,Aotizhongxin
8162,2014,2,4,1,3,14,winter,Aotizhongxin
8163,2014,2,4,2,5,10,winter,Aotizhongxin
8164,2014,2,4,3,3,13,winter,Aotizhongxin
8165,2014,2,4,4,4,12,winter,Aotizhongxin
8166,2014,2,4,5,3,17,winter,Aotizhongxin
8167,2014,2,4,6,6,13,winter,Aotizhongxin
8168,2014,2,4,7,5,24,winter,Aotizhongxin
8169,2014,2,4,8,11,24,winter,Aotizhongxin
8170,2014,2,4,9,11,22,winter,Aotizhongxin
8171,2014,2,4,10,10,10,winter,Aotizhongxin
8172,2014,2,4,11,5,9,winter,Aotizhongxin
8173,2014,2,4,12,7,9,winter,Aotizhongxin
8174,2014,2,4,13,5,6,winter,Aotizhongxin
8175,2014,2,4,14,8,6,winter,Aotizhongxin
8176,2014,2,4,15,3,6,winter,Aotizhongxin
8177,2014,2,4,16,12,13,winter,Aotizhongxin
8178,2014,2,4,17,14,12,winter,Aotizhongxin
8179,2014,2,4,18,29,40,winter,Aotizhongxin
8180,2014,2,4,19,46,69,winter,Aotizhongxin
8181,2014,2,4,20,59,81,winter,Aotizhongxin
8182,2014,2,4,21,87,114,winter,Aotizhongxin
8183,2014,2,4,22,158,186,winter,Aotizhongxin
8184,2014,2,4,23,98,143,winter,Aotizhongxin
8185,2014,2,5,0,66,90,winter,Aotizhongxin
8186,2014,2,5,1,63,75,winter,Aotizhongxin
8187,2014,2,5,2,58,68,winter,Aotizhongxin
8188,2014,2,5,3,85,129,winter,Aotizhongxin
8189,2014,2,5,4,137,166,winter,Aotizhongxin
8190,2014,2,5,5,142,154,winter,Aotizhongxin
8191,2014,2,5,6,114,122,winter,Aotizhongxin
8192,2014,2,5,7,92,96,winter,Aotizhongxin
8193,2014,2,5,8,65,63,winter,Aotizhongxin
8194,2014,2,5,9,59,65,winter,Aotizhongxin
8195,2014,2,5,10,64,70,winter,Aotizhongxin
8196,2014,2,5,11,76,88,winter,Aotizhongxin
8197,2014,2,5,12,86,110,winter,Aotizhongxin
8198,2014,2,5,13,77,126,winter,Aotizhongxin
8199,2014,2,5,14,84,97,winter,Aotizhongxin
8200,2014,2,5,15,94,106,winter,Aotizhongxin
8201,2014,2,5,16,94,101,winter,Aotizhongxin
8202,2014,2,5,17,87,88,winter,Aotizhongxin
8203,2014,2,5,18,83,92,winter,Aotizhongxin
8204,2014,2,5,19,86,88,winter,Aotizhongxin
8205,2014,2,5,20,79,80,winter,Aotizhongxin
8206,2014,2,5,21,78,86,winter,Aotizhongxin
8207,2014,2,5,22,140,158,winter,Aotizhongxin
8208,2014,2,5,23,108,117,winter,Aotizhongxin
8209,2014,2,6,0,120,117,winter,Aotizhongxin
8210,2014,2,6,1,167,172,winter,Aotizhongxin
8211,2014,2,6,2,161,161,winter,Aotizhongxin
8212,2014,2,6,3,154,155,winter,Aotizhongxin
8213,2014,2,6,4,148,151,winter,Aotizhongxin
8214,2014,2,6,5,141,139,winter,Aotizhongxin
8215,2014,2,6,6,126,119,winter,Aotizhongxin
8216,2014,2,6,7,119,113,winter,Aotizhongxin
8217,2014,2,6,8,116,113,winter,Aotizhongxin
8218,2014,2,6,9,119,123,winter,Aotizhongxin
8219,2014,2,6,10,126,126,winter,Aotizhongxin
8220,2014,2,6,11,112,104,winter,Aotizhongxin
8221,2014,2,6,12,124,109,winter,Aotizhongxin
8222,2014,2,6,13,128,118,winter,Aotizhongxin
8223,2014,2,6,14,110,99,winter,Aotizhongxin
8224,2014,2,6,15,113,105,winter,Aotizhongxin
8225,2014,2,6,16,99,91,winter,Aotizhongxin
8226,2014,2,6,17,90,84,winter,Aotizhongxin
8227,2014,2,6,18,87,83,winter,Aotizhongxin
8228,2014,2,6,19,92,84,winter,Aotizhongxin
8229,2014,2,6,20,100,102,winter,Aotizhongxin
8230,2014,2,6,21,112,117,winter,Aotizhongxin
8231,2014,2,6,22,128,157,winter,Aotizhongxin
8232,2014,2,6,23,84,88,winter,Aotizhongxin
8233,2014,2,7,0,77,57,winter,Aotizhongxin
8234,2014,2,7,1,74,55,winter,Aotizhongxin
8235,2014,2,7,2,64,41,winter,Aotizhongxin
8236,2014,2,7,3,68,43,winter,Aotizhongxin
8237,2014,2,7,4,82,68,winter,Aotizhongxin
8238,2014,2,7,5,91,70,winter,Aotizhongxin
8239,2014,2,7,6,96,86,winter,Aotizhongxin
8240,2014,2,7,7,90,85,winter,Aotizhongxin
8241,2014,2,7,8,86,65,winter,Aotizhongxin
8242,2014,2,7,9,88,63,winter,Aotizhongxin
8243,2014,2,7,10,89,72,winter,Aotizhongxin
8244,2014,2,7,11,92,68,winter,Aotizhongxin
8245,2014,2,7,12,96,62,winter,Aotizhongxin
8246,2014,2,7,13,81,44,winter,Aotizhongxin
8247,2014,2,7,14,75,43,winter,Aotizhongxin
8248,2014,2,7,15,77,41,winter,Aotizhongxin
8249,2014,2,7,16,79,55,winter,Aotizhongxin
8250,2014,2,7,17,84,64,winter,Aotizhongxin
8251,2014,2,7,18,84,61,winter,Aotizhongxin
8252,2014,2,7,19,89,63,winter,Aotizhongxin
8253,2014,2,7,20,91,62,winter,Aotizhongxin
8254,2014,2,7,21,92,68,winter,Aotizhongxin
8255,2014,2,7,22,81,56,winter,Aotizhongxin
8256,2014,2,7,23,79,55,winter,Aotizhongxin
8257,2014,2,8,0,74,50,winter,Aotizhongxin
8258,2014,2,8,1,73,48,winter,Aotizhongxin
8259,2014,2,8,2,69,43,winter,Aotizhongxin
8260,2014,2,8,3,92,66,winter,Aotizhongxin
8261,2014,2,8,4,112,82,winter,Aotizhongxin
8262,2014,2,8,5,116,86,winter,Aotizhongxin
8263,2014,2,8,6,121,96,winter,Aotizhongxin
8264,2014,2,8,7,127,109,winter,Aotizhongxin
8265,2014,2,8,8,128,99,winter,Aotizhongxin
8266,2014,2,8,9,135,114,winter,Aotizhongxin
8267,2014,2,8,10,98,41,winter,Aotizhongxin
8268,2014,2,8,11,29,6,winter,Aotizhongxin
8269,2014,2,8,12,16,6,winter,Aotizhongxin
8270,2014,2,8,13,14,6,winter,Aotizhongxin
8271,2014,2,8,14,14,6,winter,Aotizhongxin
8272,2014,2,8,15,13,6,winter,Aotizhongxin
8273,2014,2,8,16,13,6,winter,Aotizhongxin
8274,2014,2,8,17,3,6,winter,Aotizhongxin
8275,2014,2,8,18,3,6,winter,Aotizhongxin
8276,2014,2,8,19,6,6,winter,Aotizhongxin
8277,2014,2,8,20,5,8,winter,Aotizhongxin
8278,2014,2,8,21,6,6,winter,Aotizhongxin
8279,2014,2,8,22,4,6,winter,Aotizhongxin
8280,2014,2,8,23,3,6,winter,Aotizhongxin
8281,2014,2,9,0,3,6,winter,Aotizhongxin
8282,2014,2,9,1,8,6,winter,Aotizhongxin
8283,2014,2,9,2,10,8,winter,Aotizhongxin
8284,2014,2,9,3,8,6,winter,Aotizhongxin
8285,2014,2,9,4,5,6,winter,Aotizhongxin
8286,2014,2,9,5,8,6,winter,Aotizhongxin
8287,2014,2,9,6,9,6,winter,Aotizhongxin
8288,2014,2,9,7,7,6,winter,Aotizhongxin
8289,2014,2,9,8,7,11,winter,Aotizhongxin
8290,2014,2,9,9,10,13,winter,Aotizhongxin
8291,2014,2,9,10,10,11,winter,Aotizhongxin
8292,2014,2,9,11,14,7,winter,Aotizhongxin
8293,2014,2,9,12,5,6,winter,Aotizhongxin
8294,2014,2,9,13,9,6,winter,Aotizhongxin
8295,2014,2,9,14,10,8,winter,Aotizhongxin
8296,2014,2,9,15,3,7,winter,Aotizhongxin
8297,2014,2,9,16,9,7,winter,Aotizhongxin
8298,2014,2,9,17,5,6,winter,Aotizhongxin
8299,2014,2,9,18,9,12,winter,Aotizhongxin
8300,2014,2,9,19,15,16,winter,Aotizhongxin
8301,2014,2,9,20,12,16,winter,Aotizhongxin
8302,2014,2,9,21,8,18,winter,Aotizhongxin
8303,2014,2,9,22,14,25,winter,Aotizhongxin
8304,2014,2,9,23,17,17,winter,Aotizhongxin
8305,2014,2,10,0,13,6,winter,Aotizhongxin
8306,2014,2,10,1,5,6,winter,Aotizhongxin
8307,2014,2,10,2,8,7,winter,Aotizhongxin
8308,2014,2,10,3,8,6,winter,Aotizhongxin
8309,2014,2,10,4,11,9,winter,Aotizhongxin
8310,2014,2,10,5,12,10,winter,Aotizhongxin
8311,2014,2,10,6,8,6,winter,Aotizhongxin
8312,2014,2,10,7,8,6,winter,Aotizhongxin
8313,2014,2,10,8,12,15,winter,Aotizhongxin
8314,2014,2,10,9,8,15,winter,Aotizhongxin
8315,2014,2,10,10,11,14,winter,Aotizhongxin
8316,2014,2,10,11,16,16,winter,Aotizhongxin
8317,2014,2,10,12,15,14,winter,Aotizhongxin
8318,2014,2,10,13,15,21,winter,Aotizhongxin
8319,2014,2,10,14,20,10,winter,Aotizhongxin
8320,2014,2,10,15,24,17,winter,Aotizhongxin
8321,2014,2,10,16,28,26,winter,Aotizhongxin
8322,2014,2,10,17,25,20,winter,Aotizhongxin
8323,2014,2,10,18,23,26,winter,Aotizhongxin
8324,2014,2,10,19,31,34,winter,Aotizhongxin
8325,2014,2,10,20,37,42,winter,Aotizhongxin
8326,2014,2,10,21,42,44,winter,Aotizhongxin
8327,2014,2,10,22,53,55,winter,Aotizhongxin
8328,2014,2,10,23,56,54,winter,Aotizhongxin
8329,2014,2,11,0,59,53,winter,Aotizhongxin
8330,2014,2,11,1,72,83,winter,Aotizhongxin
8331,2014,2,11,2,86,93,winter,Aotizhongxin
8332,2014,2,11,3,109,110,winter,Aotizhongxin
8333,2014,2,11,4,100,96,winter,Aotizhongxin
8334,2014,2,11,5,100,90,winter,Aotizhongxin
8335,2014,2,11,6,72,62,winter,Aotizhongxin
8336,2014,2,11,7,58,53,winter,Aotizhongxin
8337,2014,2,11,8,55,61,winter,Aotizhongxin
8338,2014,2,11,9,49,41,winter,Aotizhongxin
8339,2014,2,11,10,53,46,winter,Aotizhongxin
8340,2014,2,11,11,77,87,winter,Aotizhongxin
8341,2014,2,11,12,NA,NA,winter,Aotizhongxin
8342,2014,2,11,13,84,82,winter,Aotizhongxin
8343,2014,2,11,14,87,85,winter,Aotizhongxin
8344,2014,2,11,15,125,137,winter,Aotizhongxin
8345,2014,2,11,16,124,117,winter,Aotizhongxin
8346,2014,2,11,17,111,108,winter,Aotizhongxin
8347,2014,2,11,18,123,127,winter,Aotizhongxin
8348,2014,2,11,19,169,172,winter,Aotizhongxin
8349,2014,2,11,20,170,155,winter,Aotizhongxin
8350,2014,2,11,21,146,131,winter,Aotizhongxin
8351,2014,2,11,22,140,127,winter,Aotizhongxin
8352,2014,2,11,23,143,142,winter,Aotizhongxin
8353,2014,2,12,0,173,172,winter,Aotizhongxin
8354,2014,2,12,1,194,190,winter,Aotizhongxin
8355,2014,2,12,2,175,160,winter,Aotizhongxin
8356,2014,2,12,3,168,152,winter,Aotizhongxin
8357,2014,2,12,4,155,137,winter,Aotizhongxin
8358,2014,2,12,5,163,157,winter,Aotizhongxin
8359,2014,2,12,6,169,149,winter,Aotizhongxin
8360,2014,2,12,7,153,144,winter,Aotizhongxin
8361,2014,2,12,8,147,122,winter,Aotizhongxin
8362,2014,2,12,9,77,47,winter,Aotizhongxin
8363,2014,2,12,10,79,58,winter,Aotizhongxin
8364,2014,2,12,11,56,30,winter,Aotizhongxin
8365,2014,2,12,12,26,8,winter,Aotizhongxin
8366,2014,2,12,13,25,16,winter,Aotizhongxin
8367,2014,2,12,14,29,22,winter,Aotizhongxin
8368,2014,2,12,15,45,45,winter,Aotizhongxin
8369,2014,2,12,16,97,103,winter,Aotizhongxin
8370,2014,2,12,17,94,92,winter,Aotizhongxin
8371,2014,2,12,18,114,128,winter,Aotizhongxin
8372,2014,2,12,19,160,170,winter,Aotizhongxin
8373,2014,2,12,20,167,157,winter,Aotizhongxin
8374,2014,2,12,21,151,155,winter,Aotizhongxin
8375,2014,2,12,22,136,120,winter,Aotizhongxin
8376,2014,2,12,23,121,114,winter,Aotizhongxin
8377,2014,2,13,0,152,177,winter,Aotizhongxin
8378,2014,2,13,1,222,251,winter,Aotizhongxin
8379,2014,2,13,2,187,189,winter,Aotizhongxin
8380,2014,2,13,3,169,142,winter,Aotizhongxin
8381,2014,2,13,4,159,125,winter,Aotizhongxin
8382,2014,2,13,5,146,110,winter,Aotizhongxin
8383,2014,2,13,6,135,104,winter,Aotizhongxin
8384,2014,2,13,7,151,126,winter,Aotizhongxin
8385,2014,2,13,8,151,126,winter,Aotizhongxin
8386,2014,2,13,9,157,158,winter,Aotizhongxin
8387,2014,2,13,10,170,170,winter,Aotizhongxin
8388,2014,2,13,11,179,163,winter,Aotizhongxin
8389,2014,2,13,12,184,176,winter,Aotizhongxin
8390,2014,2,13,13,190,188,winter,Aotizhongxin
8391,2014,2,13,14,166,144,winter,Aotizhongxin
8392,2014,2,13,15,167,139,winter,Aotizhongxin
8393,2014,2,13,16,173,149,winter,Aotizhongxin
8394,2014,2,13,17,188,187,winter,Aotizhongxin
8395,2014,2,13,18,205,188,winter,Aotizhongxin
8396,2014,2,13,19,220,230,winter,Aotizhongxin
8397,2014,2,13,20,234,233,winter,Aotizhongxin
8398,2014,2,13,21,237,233,winter,Aotizhongxin
8399,2014,2,13,22,223,218,winter,Aotizhongxin
8400,2014,2,13,23,248,238,winter,Aotizhongxin
8401,2014,2,14,0,239,234,winter,Aotizhongxin
8402,2014,2,14,1,232,218,winter,Aotizhongxin
8403,2014,2,14,2,221,208,winter,Aotizhongxin
8404,2014,2,14,3,222,207,winter,Aotizhongxin
8405,2014,2,14,4,230,214,winter,Aotizhongxin
8406,2014,2,14,5,226,211,winter,Aotizhongxin
8407,2014,2,14,6,215,199,winter,Aotizhongxin
8408,2014,2,14,7,208,191,winter,Aotizhongxin
8409,2014,2,14,8,208,191,winter,Aotizhongxin
8410,2014,2,14,9,211,198,winter,Aotizhongxin
8411,2014,2,14,10,204,198,winter,Aotizhongxin
8412,2014,2,14,11,172,144,winter,Aotizhongxin
8413,2014,2,14,12,184,165,winter,Aotizhongxin
8414,2014,2,14,13,204,182,winter,Aotizhongxin
8415,2014,2,14,14,216,194,winter,Aotizhongxin
8416,2014,2,14,15,NA,NA,winter,Aotizhongxin
8417,2014,2,14,16,NA,NA,winter,Aotizhongxin
8418,2014,2,14,17,114,273,winter,Aotizhongxin
8419,2014,2,14,18,295,310,winter,Aotizhongxin
8420,2014,2,14,19,298,306,winter,Aotizhongxin
8421,2014,2,14,20,293,310,winter,Aotizhongxin
8422,2014,2,14,21,343,386,winter,Aotizhongxin
8423,2014,2,14,22,481,544,winter,Aotizhongxin
8424,2014,2,14,23,501,561,winter,Aotizhongxin
8425,2014,2,15,0,584,654,winter,Aotizhongxin
8426,2014,2,15,1,525,555,winter,Aotizhongxin
8427,2014,2,15,2,461,488,winter,Aotizhongxin
8428,2014,2,15,3,414,422,winter,Aotizhongxin
8429,2014,2,15,4,332,326,winter,Aotizhongxin
8430,2014,2,15,5,328,314,winter,Aotizhongxin
8431,2014,2,15,6,307,298,winter,Aotizhongxin
8432,2014,2,15,7,302,291,winter,Aotizhongxin
8433,2014,2,15,8,307,305,winter,Aotizhongxin
8434,2014,2,15,9,313,319,winter,Aotizhongxin
8435,2014,2,15,10,314,307,winter,Aotizhongxin
8436,2014,2,15,11,312,284,winter,Aotizhongxin
8437,2014,2,15,12,330,307,winter,Aotizhongxin
8438,2014,2,15,13,371,357,winter,Aotizhongxin
8439,2014,2,15,14,414,393,winter,Aotizhongxin
8440,2014,2,15,15,455,455,winter,Aotizhongxin
8441,2014,2,15,16,505,508,winter,Aotizhongxin
8442,2014,2,15,17,466,460,winter,Aotizhongxin
